doc_id	seg_id	sys	ref	hyp
CNS_CMN_20061128.1278-S1	2	agile	He expected the unemployment situation to continue to improve since the internal demand in Hong Kong remains very strong on the eve of the lunar new year.	He expected that before the Lunar New Year, Hong Kong's domestic demand is still very strong, the unemployment situation would continue to improve.
CNS_CMN_20061128.1278-S1	2	nightingale	He expected the unemployment situation to continue to improve since the internal demand in Hong Kong remains very strong on the eve of the lunar new year.	He predicted that, before the lunar new year, the internal demand Hong Kong is still very strong, and the unemployment situation would continue to improve.
CNS_CMN_20061128.1278-S1	5	rosetta	Whereas, unemployment rates for low-skilled workers and middle-aged people were 5.1% and 4.1% over the past three months, down by 0.8% and 1.3% respectively from the same period last year.	low technology and the middle of the unemployment rate in the past three months, were 5.1% and 4.1 respectively, a decline of 0.8% and 1.3 compared with the same period of last year.
CNS_CMN_20061128.1278-S1	5	agile	Whereas, unemployment rates for low-skilled workers and middle-aged people were 5.1% and 4.1% over the past three months, down by 0.8% and 1.3% respectively from the same period last year.	In the past three months, the low and middle-aged people, unemployment rate is 5.1% and 4.1% respectively, over the same period of last year, by 0.8% and 1.3.
CNS_CMN_20061128.1278-S1	5	nightingale	Whereas, unemployment rates for low-skilled workers and middle-aged people were 5.1% and 4.1% over the past three months, down by 0.8% and 1.3% respectively from the same period last year.	The low technology and unemployment rate of the middle-aged people, in the past three months, 5.1% and 4.1%, respectively, over the same period last year dropped by 0.8% and 1.3%.
PDA_CMN_20061211.0008-S2	6	rosetta	Emerson's move raised a strong reaction among the Liberal Party and voters.	This is the Liberal Party and the electorate in this caused an intense backlash.
PDA_CMN_20061211.0008-S2	6	nightingale	Emerson's move raised a strong reaction among the Liberal Party and voters.	AIDS this move has aroused strong reaction in the Liberal Party and the voters.
PDA_CMN_20061211.0008-S2	3	rosetta	In order to ensure the Liberal Party's seat in the Vancouver Kingsway riding, Martin decided to parachute star candidate Emerson into the riding to take part in the election.	In order to ensure that Vancouver adding freedom of the constituency, Martin decided airborne star candidates to the district to participate in the elections.
PDA_CMN_20061211.0008-S2	3	agile	In order to ensure the Liberal Party's seat in the Vancouver Kingsway riding, Martin decided to parachute star candidate Emerson into the riding to take part in the election.	To ensure that Vancouver for constituency seats of the Liberal Party, Martin decided to star in this area of the people to participate in the election.
PDA_CMN_20061211.0008-S2	3	nightingale	In order to ensure the Liberal Party's seat in the Vancouver Kingsway riding, Martin decided to parachute star candidate Emerson into the riding to take part in the election.	In order to ensure that the king's prestige Vancouver Kingston constituency seats, the Liberal Party candidate Martin decision airborne star of the letter of the region to participate in the election campaign.
PDA_CMN_20061211.0008-S2	7	rosetta	Many voters and party figures called her, saying &quot;Yuan, prepare to fight.&quot;	Many voters and the party called her, "Yuan, prepared to fight."
PDA_CMN_20061211.0008-S2	7	agile	Many voters and party figures called her, saying &quot;Yuan, prepare to fight.&quot;	Many voters and party members called her: "Yuan, ready to fight."
PDA_CMN_20061211.0008-S2	7	nightingale	Many voters and party figures called her, saying &quot;Yuan, prepare to fight.&quot;	Many voters and party members made a phone call to her: " yuan Shoufang, are ready to fight. "
PDA_CMN_20061211.0008-S2	2	rosetta	Due to the influence of scandal, the Liberal Party's chances of winning the election did not look good.	Due to the influence of scandals, the Liberal Party is not optimistic at that time.
PDA_CMN_20061211.0008-S2	2	agile	Due to the influence of scandal, the Liberal Party's chances of winning the election did not look good.	As a result of the scandal, the Liberal Party, the election is not optimistic.
PDA_CMN_20061211.0008-S2	2	nightingale	Due to the influence of scandal, the Liberal Party's chances of winning the election did not look good.	As a result of the impact of the scandal, at that time, the Liberal Party's election is not optimistic.
XIN_CMN_20061122.0188-S1	4	rosetta	For this reason, the peace accord implies trust as far as the UN is concerned. It also implies responsibility.	Therefore, the United Nations said that a peace agreement means that the trust, which also means that responsibility.
XIN_CMN_20061122.0188-S1	4	agile	For this reason, the peace accord implies trust as far as the UN is concerned. It also implies responsibility.	Therefore, the United Nations said the peace agreement means that trust, also means responsibility.
XIN_CMN_20061122.0188-S1	4	nightingale	For this reason, the peace accord implies trust as far as the UN is concerned. It also implies responsibility.	Therefore, for the United Nations, it implies that the peace agreement trust, but it also means that the responsibility.
XIN_CMN_20061122.0188-S1	1	rosetta	The UN Secretary General Annan issued a statement on the 22nd, welcoming the peace accord signed between the Nepalese government and anti-government militants and promising the UN would provide the Nepalese government aid as quickly as possible.	The United Nations Secretary-General Kofi Annan issued a statement on 22nd, expressed his welcome to the Nepalese government and Maoist rebels signed a peace agreement, and the United Nations as soon as possible to provide assistance to the government of Nepal.
XIN_CMN_20061122.0188-S1	1	agile	The UN Secretary General Annan issued a statement on the 22nd, welcoming the peace accord signed between the Nepalese government and anti-government militants and promising the UN would provide the Nepalese government aid as quickly as possible.	United Nations Secretary-General Kofi Annan issued a statement on the 22 nd of the Nepalese government and the rebels signed a peace agreement, and promised that the United Nations will provide assistance to the government of Nepal as soon as possible.
XIN_CMN_20061122.0188-S1	1	nightingale	The UN Secretary General Annan issued a statement on the 22nd, welcoming the peace accord signed between the Nepalese government and anti-government militants and promising the UN would provide the Nepalese government aid as quickly as possible.	United Nations Secretary-General Kofi Annan issued a statement on the 22nd, the Nepalese government and Maoist rebels expressed welcome the signed a peace agreement, and the commitment to the United Nations will provide assistance to the Government of Nepal as soon as possible.
